P13				P8	check		1P8	1check		2P8	2check		3P8	3check		4P8	4check	5P8	5check		P43
update																				
P13	check	Column	Column2	pl_copy 1 1	pl_copy 1 1 ID	coordonnées géographiques2	pl_copy 1 2	pl_copy 1 2 ID	coordonnées géographiques	pl_copy 1 3	pl_copy 1 3 ID	coordonnées géographiques3	pl_copy 2 1	pl_copy 2 1 ID	coordonnées géographiques4	pl_copy 2 2	pl_copy 2 2 ID	pl_copy 3	pl_copy 3 ID	coordonnées géographiques5	P43
98.69			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															l’auteur, Louis, les marchands de nouveautés
98.7			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lefort et les marchands de Nouvautés
98.70	nt		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Favre
98.71	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															imprimerie de Chaignieau aîné
98.72	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Ancelle
98.73			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Maradan
98.73bis	mt		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Desray
98.74	m		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															de l’imprimerie de Laran
98.75			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Le Prieur
98.76			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Le Prieur
98.77	*		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															
98.78			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Favre
98.79	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Maradan
98.8	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Donné jeune
98.80			/Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															
98.81			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															de l’imprimerie de Didot jeune
98.82																					
98.83	*		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															
98.83bis	t		Metz	Metz	https://www.wikidata.org/wiki/Q22690	49.119722222222,6.1769444444444															Behmer
98.86	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															au magasin des nouveaux romans, chez Lepetit
98.87			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Pigoreau
98.89			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Le Prieur
98.9	nt		Hambourg	Hambourg	https://www.wikidata.org/wiki/Q1055	53.55,10															
98.90			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Bertrandet et Raphel, et chez les principaux libraires de Paris
98.91	nt		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															imprimerie de Gueffier
98.92	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															tous les marchands de nouveautés, l’imprimerie de Jacques Cot
98.93			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lepetit
98.94			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Gme Denné, de l’imprimerie de Giguet et cie
98.95	t																				
98.96	t		Leipzig	Leipzig	https://www.wikidata.org/wiki/Q2079	51.333333333333,12.383333333333															H. Griiff
98.97			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															au Magasin des romans nouveaux, Lepetit
99.1			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															André
99.10			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															André
99.100	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Maradan
99.101	nt		Brunswick	Brunswick	https://www.wikidata.org/wiki/Q2773	52.269166666667,10.521111111111															P.F. Fauche et Comp.
99.102	t		Berlin	Berlin	https://www.wikidata.org/wiki/Q64	52.516666666667,13.383333333333															G. Decker
99.103			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Leprieur
99.106			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Pigoreau
99.107			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															imprimerie de Didot jeune
99.108			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Prault
99.109			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															à la Librairie, rue Andre-des-Ares, No 46,
99.11																					
99.110			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Maradan
99.111			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Louis
99.112			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Louis
99.113			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Louis
99.114			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Louis
99.115			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Louis
99.116			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															
99.117	nt		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lemierre
99.118			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Maradan
99.119			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Maradan
99.12	t?		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Maison
99.120			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Deterville
99.121			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Le Prieur
99.122			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															rue du Champ-Fleury, no.
99.123			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Pigoreau, an septième
99.124			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															au magasin des romans nouveaux, Lepetit
99.125			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Bleuet jeune
99.126			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															
99.127	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															chez Langlois
99.128			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Debrai, Louis, Colnet, Delance
99.129			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Louis
99.13																					
99.130	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Maradan
99.131	c_MH		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															l’auteur et tous les marchands de nouveautés
99.132	n		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															l’auteur, Desenne, Degour
99.133			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															l’auteur, Desenne
99.134			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Dentu et Carteret
99.135			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Artaud
99.136			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Dentu
99.137			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Gide et compagnie
99.138			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Tavernier
99.139	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Tavernier
99.14			Balsora	Balsorano	https://www.wikidata.org/wiki/Q49878	41.80982,13.5598															
99.140			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															André
99.141			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															J.N. Barba
99.142	t		Londres	Londres	https://www.wikidata.org/wiki/Q84	51.507222222222,-0.1275															
99.143			Albert	Albert	https://www.wikidata.org/wiki/Q30940	50.001944444444,2.6522222222222															
99.144	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															chez tous les marchands de nouveautés
99.145			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															
99.146			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															l’auteur, Rainville, Mlle Durand, Favre, tous les marchands de nouveautes
99.147			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															au Magasin des romans nouveaux, Lepetit
99.148			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lemierre
99.149			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lepetit, Ch. Pougens
99.15			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lottin
99.150	c_MH		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Laurens jeune
99.151	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Migneret, Desenne
99.152	nt		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															imprimerie de Rabaut le jeune
99.153	t																				
99.154			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lottin
99.155			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Pigoreau
99.156			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Pigoreau
99.157			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Marchand
99.158			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															André
99.159			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Marchand
99.16			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Pillot
99.160			Paris,	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															de l’imprimerie-librairie du Cercle-social,
99.161			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															B. Logerot, marchands de nouveautés
99.162	nt		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Raphel et Bertrandot
99.163	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Langlois
99.164	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															au Bureau de librairie
99.165	t		Genève & Paris	Genève	https://www.wikidata.org/wiki/Q71	46.2,6.15				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									J.J. Paschoud, Maradan
99.166	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															J. Gratiot
99.167			Hambourg & Paris	Hambourg	https://www.wikidata.org/wiki/Q1055	53.55,10				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									P.F. Fauche, Charles Pougens
99.168	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lemarchand
99.169	nt		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Rochelle, Pigoreau
99.17			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lottin
99.170	t		André	André																	De l’imprimerie de Ducauroy, à Paris, Nicolle
99.171			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Cérioux
99.172			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Belin
99.173			Genève & Paris	Genève	https://www.wikidata.org/wiki/Q71	46.2,6.15				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									J.J. Paschoud, Maradan
99.174			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Roux
99.175	t		Leipsic	Leipzig	https://www.wikidata.org/wiki/Q2079	51.333333333333,12.383333333333															Siegfried Lebrecht Crusius
99.176	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															H. Nicolle
99.177	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Nicolle
99.18			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Pigoreau
99.19	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Giguet et Cie
99.2			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Jarison et Pigoreau
99.20			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															au Magasin des romans nouveaux, Lepetit
99.21	t?																				
99.22			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Artaud
99.23			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Jarison
99.24			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															à la librairie, rue André-des-Arcs. N°
99.25			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Lottin
99.26			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Cretté
99.27	t		Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															André
99.28			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Louis
99.29			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Vincent
99.3			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Testu
99.30			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Pigoreau
99.31			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Baudouin, Mérigot
99.32			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Morin
99.33			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															au magasin des romans nouveaux, chez Lepetit
99.34			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															marchands de nouveautés
99.35			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Hautbout-Dumoulin et Dentu
99.36			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															
99.37	m		Genève & Paris	Genève	https://www.wikidata.org/wiki/Q71	46.2,6.15				Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889									J.J. Paschoud, Maradan
99.38			Altona	Altona																	Hammerich
99.39			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															marchands de nouveautés
99.4			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															Morin
99.40			Paris	Paris	https://www.wikidata.org/wiki/Q90	48.856944444444,2.3513888888889															chez la cit. Dhôtel
